Price,Close,High,Low,Open,Volume
Ticker,OXLC,OXLC,OXLC,OXLC,OXLC
Date,,,,,
2020-06-05,1.8052330017089844,1.865407585398083,1.7837422546367987,1.865407585398083,2331800
2020-06-08,2.0244388580322266,2.0588241983461235,1.8954936269023186,1.912686297059267,3947700
2020-06-09,1.8825995922088623,1.96426489378353,1.8267233008757473,1.9341776126919679,2843500
2020-06-10,1.8911962509155273,1.9427742801793375,1.8310218834410825,1.8911962509155273,2024200
2020-06-11,1.7708476781845093,1.8697056905806446,1.7407605906854107,1.7837422906504887,3060700
2020-06-12,1.8219507932662964,1.8797200169588921,1.7197437866932668,1.8663885761467305,2267700
2020-06-15,1.750849723815918,1.821950151375228,1.6930805204759842,1.7241870634811767,1725800
2020-06-16,1.733075737953186,1.8308388890846015,1.7153005136175932,1.8219513298908363,1579400
2020-06-17,1.6353107690811157,1.7641803484420928,1.6219794442452855,1.7419614737157092,1482200
2020-06-18,1.6086491346359253,1.6664183551356813,1.573098910296399,1.6130930186263917,1061300
2020-06-19,1.6353107690811157,1.6619734187527762,1.5819853637898431,1.6397545440263925,1078300
2020-06-22,1.7419625520706177,1.786400329032412,1.6353117814142937,1.639755559110473,1763000
2020-06-23,1.7241876125335693,1.8041756190092708,1.7152999503104633,1.781956834269604,1038600
2020-06-24,1.7152998447418213,1.7197436226058667,1.5997615143286212,1.7019685111496854,1152100
2020-06-25,1.6797499656677246,1.741962974447141,1.6575310717993772,1.675306186894055,833000
2020-06-26,1.6130928993225098,1.6841933427429943,1.5997614602331511,1.6664182318878733,925000
2020-06-29,1.7375187873840332,1.7508501205723892,1.6130929050113583,1.6353117936586183,1915500
2020-06-30,1.826393723487854,1.844168827355224,1.7152991124208397,1.7552932020703982,1936900
2020-07-01,1.804175615310669,1.9241577307262832,1.7952880590538107,1.8219507278243856,1760100
2020-07-02,1.804175615310669,1.8663885091086767,1.7864005027969525,1.839725840338102,1130800
2020-07-06,1.8708322048187256,1.8886073155427392,1.8263944280086915,1.8263944280086915,1567800
2020-07-07,1.7997318506240845,1.8841635247764237,1.755293965675872,1.8841635247764237,2150000
2020-07-08,1.8308387994766235,1.8308387994766235,1.7864010056827473,1.8041761232002977,748200
2020-07-09,1.8130632638931274,1.830838377311996,1.7864005937648244,1.826394704905312,1071500
2020-07-10,1.8397256135940552,1.853057052284286,1.7864002826251908,1.7997317213154216,765900
2020-07-13,1.8663880825042725,1.9019385113019218,1.8486129740534514,1.861944411339571,1438100
2020-07-14,1.910826325416565,1.910826325416565,1.8619446645804665,1.8752758917837433,991600
2020-07-15,1.9508205652236938,1.9685956792474484,1.89749522315243,1.9286017786420373,1422700
2020-07-16,1.9318629503250122,1.9634587004034967,1.9002669850166225,1.9183217608414438,857300
2020-07-17,1.8506159782409668,1.9408900596367908,1.8415885916243717,1.9408900596367908,1272700
2020-07-20,1.8190200328826904,1.8461021897575633,1.7874240755804134,1.8325610037052016,1018900
2020-07-21,1.8551301956176758,1.8641575842608062,1.828048029688284,1.8370754183314146,526700
2020-07-22,1.8822128772735596,1.8867264652168871,1.837075921690377,1.850616900750341,367600
2020-07-23,1.8551301956176758,1.9002671388333288,1.8506163936811493,1.873184972903937,547200
2020-07-24,1.8145067691802979,1.8776984872468994,1.8099931826476405,1.8641575124190133,659100
2020-07-27,1.8551301956176758,1.8596437823242797,1.8054794504654963,1.8054794504654963,432500
2020-07-28,1.8686712980270386,1.8822124895274241,1.8461029324996456,1.8551303217565902,421700
2020-07-29,1.8867262601852417,1.8957536503208665,1.8596440897783675,1.8686714799139923,422200
2020-07-30,1.8776984214782715,1.8822122230827416,1.8415888695621365,1.8686710334992378,467200
2020-07-31,1.9273494482040405,1.9408906397914893,1.841589142096702,1.8731851123141232,1313600
2020-08-03,2.0221364498138428,2.0266500353077164,1.9047802137550236,1.909294014478762,1837200
2020-08-04,2.098869562149048,2.1530338851804056,2.0085954752002304,2.0085954752002304,1490600
2020-08-05,2.0853281021118164,2.1440062186998197,2.0808145167288172,2.1169240607122473,1132500
2020-08-06,2.098869562149048,2.1214379224638362,2.0763009866043713,2.0763009866043713,838100
2020-08-07,2.0356786251068115,2.0898429687100606,2.0131100409904734,2.085329165794805,987000
2020-08-10,2.0356786251068115,2.085329165794805,2.031164822191556,2.0356786251068115,1058100
2020-08-11,2.004082202911377,2.06276033632802,1.990541012419105,2.0492191458357483,1064100
2020-08-12,2.017622947692871,2.040191524191922,2.004081973977358,2.0311641366382807,832800
2020-08-13,2.0221364498138428,2.0401912222490663,2.008595262872493,2.0311638360314546,1209200
2020-08-14,2.0074706077575684,2.03497017817994,1.9753876663245553,2.0258036547058165,831800
2020-08-17,1.9570541381835938,2.021219786725666,1.9387210957430017,2.0166366353890703,1099700
