Price,Close,High,Low,Open,Volume
Ticker,CATY,CATY,CATY,CATY,CATY
Date,,,,,
2020-06-05,25.35628318786621,25.97205576977197,24.942957400134954,25.027309962892446,431000
2020-06-08,26.132328033447266,26.41069040868043,25.516556962308993,25.735873016870208,335700
2020-06-09,25.744298934936523,26.233541765676087,25.111657260244453,25.440630416239216,384800
2020-06-10,24.048824310302734,25.853961768480467,24.02351805858284,25.50811770609859,467200
2020-06-11,21.619482040405273,23.011295521616226,21.53513107333079,22.76667321220383,476600
2020-06-12,22.108722686767578,22.817281674906198,21.27363565265236,22.817281674906198,468600
2020-06-15,22.479873657226562,22.699189693991144,21.06275564052708,21.206154525761942,382200
2020-06-16,23.610193252563477,24.057260731592322,22.766670800057923,23.559582355902734,412600
2020-06-17,22.648578643798828,24.040390397675434,22.614836972727186,23.719852566951992,337400
2020-06-18,22.867895126342773,23.137822064629443,22.28586416010498,22.328039640877975,359100
2020-06-19,22.741365432739258,23.51740618361593,22.235253228643067,23.314960980199164,2300200
2020-06-22,22.673879623413086,22.85945556652946,22.08341495511953,22.36177726090292,280600
2020-06-23,22.015933990478516,23.230606643379108,21.914710599032123,23.078772360655133,491600
2020-06-24,20.691608428955078,21.61104812375821,20.62412669029483,21.61104812375821,537400
2020-06-25,21.627914428710938,21.644785263318774,20.379501627775316,20.556642173374897,328000
2020-06-26,20.6409969329834,21.37486228476987,20.278283575411127,21.138675383402486,742900
2020-06-29,21.889406204223633,22.015934238287393,20.90248496430033,21.04588383194359,412300
2020-06-30,22.18463897705078,22.378650356186128,21.712266872881035,21.75444395916756,645200
2020-07-01,21.28207015991211,22.39551949110546,21.239894682687734,22.32803776221166,341600
2020-07-02,21.138671875,22.167770280472492,21.02901466582068,21.923148000846616,326500
2020-07-06,21.32425308227539,21.973764297309074,21.147112489890375,21.813496152879495,255300
2020-07-07,20.61568832397461,21.054318758099857,20.531335760488137,21.045884949753408,241900
2020-07-08,20.41324806213379,20.84344318281628,19.98305133255958,20.47229438815328,325900
2020-07-09,19.493803024291992,20.489159705823088,19.45162593929161,20.278279107495017,313300
2020-07-10,20.506027221679688,20.539768886867503,19.45162431792767,19.45162431792767,302600
2020-07-13,20.809696197509766,21.341114563934376,20.269842414616047,20.87717792037148,314000
2020-07-14,20.463857650756836,21.01214699705347,20.193930686973363,20.742220033269994,303300
2020-07-15,21.400169372558594,21.535132861755944,20.969972647407648,21.206157949057165,530300
2020-07-16,21.417036056518555,21.80505724851147,20.97840557320642,21.1386736920223,288000
2020-07-17,20.733783721923828,21.560435415145186,20.67473740224967,21.037452347552712,352000
2020-07-20,20.252973556518555,20.809698226635987,20.185491827076785,20.522900474285635,245200
2020-07-21,21.366424560546875,21.366424560546875,20.58194838914243,20.58194838914243,275500
2020-07-22,21.214588165283203,21.42546876654624,20.894050359275564,21.09649554342112,384500
2020-07-23,21.661659240722656,21.796622719383915,21.223027130627774,21.239897967683326,382000
2020-07-24,21.442338943481445,21.923146442199748,21.442338943481445,21.75444293169559,206100
2020-07-27,20.995267868041992,21.417028984612646,20.85186902405233,21.197713010928986,387600
2020-07-28,20.725345611572266,22.243686933609986,20.69160555138014,21.990629242158032,363200
2020-07-29,21.256763458251953,21.265197265766886,20.514462903426388,20.590380042190166,263200
2020-07-30,20.742216110229492,20.885614983729432,20.396372052181036,20.725345275960954,180300
2020-07-31,20.396373748779297,20.70847616425178,20.067400497634935,20.5819481144956,372300
2020-08-03,20.548208236694336,20.80969975639246,20.1686224751233,20.556643654606077,278700
2020-08-04,20.48072624206543,20.522901722196796,20.168622218862428,20.455419988651748,188400
2020-08-05,20.978404998779297,21.003709643746017,20.598819235363838,20.725347286871834,235800
2020-08-06,20.961536407470703,21.20615711872837,20.66630318307699,20.792831248133826,261900
2020-08-07,22.302734375,22.302734375,20.919356441460756,21.003709009549596,346100
2020-08-10,22.657014846801758,23.18843331346629,22.209947342956855,22.328039978017532,377800
2020-08-11,23.15468978881836,23.74515448474712,23.028160145720324,23.188429847124254,302200
2020-08-12,22.977556228637695,23.92230228134849,22.68232298660984,23.669244527228155,226600
2020-08-13,22.4714412689209,22.724499011100107,22.294302297397945,22.623275592450092,206400
2020-08-14,22.606403350830078,22.859461077296206,22.117160343665432,22.176208272731618,171500
2020-08-17,22.20151138305664,22.564226306338167,22.007501599080015,22.285863952709093,232600
2020-08-18,21.501384735107422,22.3449070940001,21.433903010751656,22.252119119676717,207300
2020-08-19,21.61104393005371,21.990628033023558,21.476078870032133,21.501385120453286,233200
2020-08-20,21.062759399414062,22.058116355866208,20.97840842389783,21.18928908047187,209500
2020-08-21,20.92778968811035,21.223022841348094,20.683169035810224,20.919354271287418,230700
2020-08-24,21.746007919311523,21.746007919311523,20.835003797192407,21.147106182320382,315100
2020-08-25,21.712270736694336,22.226820018717373,21.526696350683686,21.90628054146342,179800
2020-08-26,21.16397476196289,21.74600560292445,21.104928458033232,21.74600560292445,256600
2020-08-27,21.69539451599121,21.999063080380303,21.307375002730677,21.315810419396065,220100
2020-08-28,21.653221130371094,21.990629785079232,21.442340520067088,21.990629785079232,290700
2020-08-31,21.081157684326172,21.67884038721645,21.081157684326172,21.593458307202685,412400
2020-09-01,21.02992057800293,21.439761938378513,20.842077774726274,20.9189229280118,247200
2020-09-02,21.089693069458008,21.183613669163048,20.807928013225798,20.893310080492466,197200
2020-09-03,20.876235961914062,21.9691421260753,20.799390793676643,21.23484620416913,228300
2020-09-04,21.388534545898438,21.747144782013844,20.978694741354722,21.439765742885367,267900
2020-09-08,20.381010055541992,21.47391609134961,20.20170414119327,21.175073986474043,442100
2020-09-09,20.065088272094727,20.585927254764332,19.937013566282364,20.466389451255655,364800
2020-09-10,19.791866302490234,20.278551272459893,19.75771217127059,20.15047653750345,349400
2020-09-11,19.74917221069336,19.94555519389153,19.552790856053686,19.79186487163144,258900
2020-09-14,20.03093719482422,20.210243113075816,19.79186480856674,19.800403340727147,267600
