Price,Close,High,Low,Open,Volume
Ticker,RGP,RGP,RGP,RGP,RGP
Date,,,,,
2020-06-05,10.042947769165039,10.25645298718353,9.615938116259837,10.034736632419545,147600
2020-06-08,10.461746215820312,10.560286904297609,10.10864227789294,10.14148917405204,179400
2020-06-09,10.289299964904785,10.420687551452787,9.919772181955583,10.240030011515179,129600
2020-06-10,9.747325897216797,10.354993883947772,9.656997126150884,10.231818215845909,122100
2020-06-11,9.188928604125977,9.517398384057069,9.131446725469077,9.344951964954507,157400
2020-06-12,9.221774101257324,9.583090725915344,8.926152049099462,9.509185017092943,144900
2020-06-15,9.229988098144531,9.312105744903493,8.901519077372523,8.926154058147445,120300
2020-06-16,9.3942232131958,9.64878730802823,9.27925944009184,9.533822751792298,104700
2020-06-17,9.27104663848877,9.435281143860868,9.197140915288353,9.418858084889607,106500
2020-06-18,9.254623413085938,9.402434073696709,9.123235028019202,9.205352670794428,90000
2020-06-19,9.213562965393066,9.386009358276661,8.975422783137793,9.328526705227635,322300
2020-06-22,9.476339340209961,9.525610080133909,9.0329058134218,9.106811531741801,129000
2020-06-23,9.55845832824707,9.64878711720403,9.394223027406118,9.525611424705271,140300
2020-06-24,9.451703071594238,9.566666810503738,9.229985946900083,9.459914990982556,176300
2020-06-25,9.52561092376709,9.542033983108347,9.197141122490896,9.410646375850634,125300
2020-06-26,9.509186744689941,9.648786268242729,9.295681498887813,9.427069101494697,377700
2020-06-29,9.476339340209961,9.673420733642066,9.36137480247531,9.640573834736717,168100
2020-06-30,9.829442977905273,9.911559824305488,9.410644476929384,9.410644476929384,207900
2020-07-01,9.599514961242676,9.862290934136965,9.59130382391148,9.862290934136965,95500
2020-07-02,9.771961212158203,10.100430977009095,9.73090317679219,9.788385052810069,118300
2020-07-06,9.788386344909668,9.903350895252958,9.673421794566378,9.796598266319602,135200
2020-07-07,9.517399787902832,9.7391161976632,9.451705978852948,9.689846232441775,115200
2020-07-08,9.36137580871582,9.558458006463844,9.164294394099723,9.468128437415855,119300
2020-07-09,8.94257640838623,9.320316110801588,8.827611878735716,9.320316110801588,131700
2020-07-10,9.172506332397461,9.22177629457633,9.00827181991468,9.00827181991468,70400
2020-07-13,9.197141647338867,9.402434991177378,9.106812857977427,9.287471219832264,104200
2020-07-14,9.328527450561523,9.435280062602795,9.172504884120777,9.254622518962309,78500
2020-07-15,9.722692489624023,9.837656256240976,9.533822213831716,9.533822213831716,104700
2020-07-16,9.599514961242676,9.788385216233316,9.213564097062038,9.418857409846911,143300
2020-07-17,9.517399787902832,9.681634310527546,9.47634096146366,9.533822848599314,73100
2020-07-20,9.36137580871582,9.492764201591813,9.238200120363741,9.468128437415855,69900
2020-07-21,10.174337387084961,10.486383332550686,9.47633977444691,9.47633977444691,320100
2020-07-22,9.722692489624023,10.26466676976659,9.402434604479811,10.26466676976659,118500
2020-07-23,9.262836456298828,9.804810817334584,9.246413394244554,9.386012945800072,178000
2020-07-24,9.041116714477539,9.271044980888863,9.00826981927592,9.238198085687245,168500
2020-07-27,9.08217716217041,9.123235201205546,8.959000695669314,8.99184759677656,170800
2020-07-28,9.16429328918457,9.303892803489468,9.024693774879673,9.024693774879673,274600
2020-07-29,9.27104663848877,9.353164282740767,9.032906409916254,9.098600212065094,145700
2020-07-30,9.328527450561523,9.377798188092806,9.115023009610786,9.13144606670001,123000
2020-07-31,9.279257774353027,9.295680831934613,8.950788008271216,9.246410876058029,240300
2020-08-03,9.418856620788574,9.492762332500822,9.115022637296269,9.295680173557571,176600
2020-08-04,9.410645484924316,9.615938797611904,9.377798586219576,9.468127361874652,100200
2020-08-05,10.018314361572266,10.190760790341944,9.353164409983435,9.46812817374195,373400
2020-08-06,10.010101318359375,10.141489692848836,9.837654908919513,9.977254420519964,159900
2020-08-07,10.264663696289062,10.2728756151977,9.80480641811737,9.969041663763347,128600
2020-08-10,10.240032196044922,10.527442407149612,10.157914545368179,10.182549527318418,146100
2020-08-11,10.461746215820312,10.625980696615807,9.919772037629286,10.387840503679394,102200
2020-08-12,10.453534126281738,10.675251259104856,10.428899150345314,10.601345548163817,96900
2020-08-13,10.322147369384766,10.63419329435462,10.264665493224891,10.379630028676468,91500
2020-08-14,10.313936233520508,10.371418109687907,10.084007162587255,10.231818596311228,123800
2020-08-17,10.272879600524902,10.346785333110722,10.215396928995936,10.338573411016299,85400
2020-08-18,10.289299964904785,10.354993758178786,10.190759274993784,10.322146861541786,106000
2020-08-19,10.289299964904785,10.445323311279378,10.240030011515179,10.297511884846982,94900
2020-08-20,10.281089782714844,10.338571661383959,10.13327834255785,10.24824209989608,87000
2020-08-21,10.248242378234863,10.354995000899628,10.125066696846533,10.297513120669326,365500
2020-08-24,10.568500518798828,10.609559341364504,10.26466648482387,10.387842169388994,79300
2020-08-25,10.502806663513184,10.667041169824074,10.346784078300812,10.667041169824074,91700
2020-08-26,10.527713775634766,10.660555459953367,10.477897748115842,10.527713775634766,113900
2020-08-27,10.486200332641602,10.70206846105676,10.469594726548644,10.594134396849181,96800
2020-08-28,10.569225311279297,10.585830916309494,10.353357988478527,10.552620498047927,76700
2020-08-31,10.203912734985352,10.544319787657114,10.170702310134423,10.544319787657114,202100
2020-09-01,10.237122535705566,10.411477453492722,10.15409608274066,10.179004493709494,87000
2020-09-02,10.469595909118652,10.519411941225501,10.162399287890157,10.262030560304888,102600
2020-09-03,10.162399291992188,10.502806337496331,10.120886063852884,10.494504325307645,115900
2020-09-04,10.046163558959961,10.36166220366869,9.963137099742509,10.311846961577416,93200
2020-09-08,9.830294609069824,10.079373174922399,9.722360537473746,10.004649525986734,159000
2020-09-09,9.655939102172852,9.988043308485352,9.614425878434067,9.880109243484068,138700
2020-09-10,9.448372840881348,9.730661784229461,9.42346522582087,9.680845762309698,157500
2020-09-11,9.373649597167969,9.539701690869137,9.257412735677729,9.539701690869137,111000
2020-09-14,9.606123924255371,9.722360802636473,9.24911206886869,9.4068613828583,279500
2020-09-15,9.373649597167969,9.722359389839845,9.323833573158197,9.606122528349605,111200
2020-09-16,9.689149856567383,9.76387350351143,9.340440032027766,9.406860875578273,356500
2020-09-17,9.863504409790039,9.929925250922722,9.498188991761399,9.564610624692966,259100
2020-09-18,9.971440315246582,10.170702875427267,9.830295803835506,9.971440315246582,598900
2020-09-21,9.655939102172852,9.996346111592885,9.506491813432783,9.830294008436635,271100
2020-09-22,9.655939102172852,9.78878078469785,9.548005037171567,9.722359943435352,276300
2020-09-23,9.332137107849121,9.75557057385232,9.315532293075865,9.64763650653,156000
2020-09-24,9.46497917175293,9.631032076919663,9.274019439329692,9.373650707350372,150200
2020-09-25,9.481583595275879,9.548004432330796,9.381952339693505,9.381952339693505,187100
2020-09-28,9.763874053955078,9.855202521035988,9.489887860913392,9.564611512070025,166900
2020-09-29,9.730664253234863,9.830295530555478,9.614427367127975,9.74726907022213,105100
2020-09-30,9.589518547058105,9.954833184902713,9.548005322080583,9.75557065516929,141800
2020-10-01,9.381953239440918,9.680847034852532,9.282321974303713,9.548005348002926,160100
2020-10-02,9.423468589782715,9.523099877389518,9.166087169615825,9.23250802802036,255200
2020-10-05,9.714057922363281,9.8136891922779,9.423466916395379,9.423466916395379,139700
2020-10-06,9.73896312713623,10.029554852851458,9.647634683642268,9.73896312713623,312100
2020-10-07,10.203912734985352,10.328451630226587,9.83029525746266,9.954834152703896,407500
2020-10-08,9.631031036376953,9.863503969975351,9.298926053723251,9.390255300057472,423000
2020-10-09,9.672544479370117,9.813688973214912,9.548005592706561,9.680847282960736,181800
2020-10-12,10.029556274414062,10.145793139535007,9.714056890627667,9.738964507511131,146500
2020-10-13,9.78878116607666,10.021254119552745,9.697452703732214,9.954833275702436,99400
2020-10-14,9.581214904785156,9.863503859756802,9.581214904785156,9.797083022328044,91400
2020-10-15,9.631031036376953,9.697451874547925,9.448373335507359,9.548004592763816,75400
2020-10-16,9.714057922363281,9.805387180300894,9.556308609614872,9.556308609614872,85700
2020-10-19,9.539701461791992,9.772175179190072,9.506491043849241,9.772175179190072,119600
2020-10-20,9.498191833496094,9.664244777807552,9.473284208569023,9.631034347305084,126800
2020-10-21,9.456677436828613,9.597821935273739,9.42346701318264,9.506492676398095,93100
2020-10-22,9.57291316986084,9.597821580523885,9.357045820040273,9.464979099051092,99400
2020-10-23,9.456677436828613,9.680847598489192,9.398558601598943,9.639334370981988,96500
2020-10-26,9.149480819702148,9.398558601135178,9.10796759219699,9.348743361568156,278100
2020-10-27,9.116268157958984,9.207597402340697,9.000032089544193,9.132873763046144,191600
2020-10-28,8.925308227539062,9.09136031527305,8.87549220531946,9.04984709538985,129100
2020-10-29,8.958518028259277,9.058149274039696,8.80907076368927,8.867189584243583,79200
2020-10-30,8.917007446289062,9.083059571659634,8.850586596140834,8.883797021214948,119300
2020-11-02,9.01663875579834,9.107968018948688,8.892099859246583,9.058151985248589,105300
2020-11-03,9.315531730651855,9.431767802443614,9.149479633950161,9.166084447720904,118000
2020-11-04,9.182690620422363,9.307229502690562,9.099664171044296,9.224203053312495,104500
2020-11-05,9.332137107849121,9.44837397845752,9.182690607694212,9.182690607694212,117800
2020-11-06,9.107967376708984,9.37365075957778,9.049848542857232,9.199295841620398,123800
2020-11-09,9.888413429260254,10.262030911553406,9.506493142698611,9.680848073341949,203800
2020-11-10,10.07937240600586,10.129187640296802,9.797083439027611,9.988043156807677,129600
2020-11-11,9.78048038482666,10.095979854246757,9.64763866966011,10.095979854246757,130000
2020-11-12,9.664241790771484,9.755570248475575,9.489886886573583,9.71405702522867,105000
2020-11-13,9.996347427368164,10.029557852370756,9.747268843949227,9.763874452350018,104200
2020-11-16,10.07937240600586,10.22881890067756,9.988043156807677,10.145793246259698,153000
2020-11-17,10.386570930480957,10.469596600409133,9.85520331738475,9.85520331738475,177000
2020-11-18,10.168257713317871,10.53770766799466,10.159861742208129,10.369776234396229,96300
2020-11-19,10.025516510009766,10.27741407876344,9.865981836896607,10.134672149828369,102300
2020-11-20,10.201844215393066,10.310999849726324,9.815601509583175,9.941550688010897,259800
2020-11-23,10.386569023132324,10.604880288152142,10.327793221304006,10.336189993210978,171400
2020-11-24,10.64686393737793,10.705639742465822,10.378172826775518,10.688846197720546,234800
2020-11-25,10.4369478225708,10.72243163311812,10.428551051493487,10.663655036337095,124100
2020-11-27,10.495726585388184,10.504123358838987,10.269018506778812,10.436950772753335,73100
2020-11-30,10.168257713317871,10.69724232972311,10.159861742208129,10.58808669769407,158300
2020-12-01,10.319398880004883,10.445347285234094,10.168260153121484,10.33619242777434,176800
2020-12-02,10.285810470581055,10.394966106360087,10.134671774770048,10.310999986296133,136700
2020-12-03,10.478931427001953,10.672053182869599,10.294207244054096,10.336190304091433,130700
2020-12-04,10.915555000305176,10.99112435535202,10.546105798783245,10.630071126021694,140700
2020-12-07,10.873570442199707,11.024709131525864,10.69724223823927,10.881967213997878,225700
2020-12-08,10.923951148986816,11.041502760555,10.77281244753024,10.831588253314331,201500
2020-12-09,10.890365600585938,11.024710766236037,10.823193017760888,10.999521247866731,134600
2020-12-10,10.865174293518066,10.873571065797792,10.672053335646053,10.856778321998618,139500
2020-12-11,10.831589698791504,10.96593567399267,10.730830817960932,10.730830817960932,128800
2020-12-14,11.007917404174805,11.100280307673591,10.831589171121188,10.90715852825279,215800
2020-12-15,10.965934753417969,11.167452498161984,10.680450881317114,11.167452498161984,198300
2020-12-16,10.705639839172363,10.999520468787095,10.630070488656559,10.991123696338608,301100
2020-12-17,10.730828285217285,10.814794399804862,10.562896856802347,10.705638771145098,267700
2020-12-18,10.604879379272461,10.949138990351491,10.462137472128447,10.82319062558215,983500
2020-12-21,10.25222396850586,10.478931206725465,10.101085275852622,10.453741691536676,277600
