Price,Close,High,Low,Open,Volume
Ticker,GABC,GABC,GABC,GABC,GABC
Date,,,,,
2020-06-05,28.558624267578125,29.19597624635356,27.34503602507718,28.741971412727903,98600
2020-06-08,28.628480911254883,29.02137014248884,28.401476764071873,29.02137014248884,47900
2020-06-09,28.392744064331055,28.855478365781273,27.572043135421296,27.94746854396135,45100
2020-06-10,27.179155349731445,28.25305195686008,27.152963846204532,28.25305195686008,46700
2020-06-11,24.89166831970215,26.480683696125396,24.673396940187338,26.04414093709578,71700
2020-06-12,25.38059425354004,25.974292637411118,24.51623984123775,25.974292637411118,72700
2020-06-15,25.60759925842285,25.721099647836482,24.385279814627292,24.420202370878204,51900
2020-06-16,26.41956901550293,26.67276295975453,25.88698629564888,26.67276295975453,45100
2020-06-17,25.6337890625,26.559259163026823,25.476633416786736,26.559259163026823,48100
2020-06-18,25.930641174316406,26.09652622772527,25.162324967443254,25.275827020068803,33000
2020-06-19,26.46322250366211,26.46322250366211,25.293287735675072,26.29733744847959,214000
2020-06-22,26.21002960205078,26.410838886479464,25.825871479242164,26.02668076367085,42600
2020-06-23,25.895713806152344,26.611643594673666,25.860791254781656,26.611643594673666,27000
2020-06-24,25.153593063354492,25.616328982906982,24.987708015543795,25.476635434604052,49500
2020-06-25,26.157638549804688,26.236216371325433,24.90039673602939,24.91785884420695,63200
2020-06-26,25.52029037475586,25.834601707466824,24.944054041638115,25.764754929673114,152700
2020-06-29,26.44576072692871,26.52433689026652,25.58140461214994,25.82586915287588,58400
2020-06-30,27.1529541015625,27.371225434106766,26.27986877138543,26.27986877138543,62700
2020-07-01,25.825868606567383,27.20534360769195,25.782214998383314,27.20534360769195,46300
2020-07-02,25.799673080444336,27.065647585219114,25.694903764283183,26.594180666659152,70000
2020-07-06,25.80840492248535,26.52433471080354,25.284553329847213,26.402103283123353,71300
2020-07-07,25.07501983642578,25.70364258444189,24.970250488608936,25.389331210433838,41700
2020-07-08,24.699588775634766,25.240900835136376,24.21065971284046,24.97897585992958,50300
2020-07-09,23.940004348754883,25.03136121792628,23.669348311478334,24.49877853288154,78500
2020-07-10,24.882938385009766,24.882938385009766,23.992390716826776,23.992390716826776,41100
2020-07-13,25.09247589111328,25.371862971540803,24.62101060921143,25.2409004857502,51600
2020-07-14,24.97897720336914,25.162324362819145,24.60355016417707,25.022630813158628,45300
2020-07-15,26.087793350219727,26.611644970081475,25.62505911265254,25.62505911265254,88700
2020-07-16,26.087793350219727,26.26241111193311,25.642521221879555,25.895715144557723,33800
2020-07-17,25.616329193115234,26.122718726188413,25.572675583391764,25.930640512015298,38000
2020-07-20,25.441707611083984,25.66871001124108,25.28455197518459,25.57267175118562,43000
2020-07-21,26.716411590576172,26.733873696947185,25.878248802826985,25.965557669403918,57200
2020-07-22,26.02667999267578,26.882305104304738,25.773486047044084,26.498146992876137,44400
