Price,Close,High,Low,Open,Volume
Ticker,RUSHA,RUSHA,RUSHA,RUSHA,RUSHA
Date,,,,,
2020-06-05,18.601961135864258,19.07999189145234,18.424760811714574,18.544268500611597,673200
2020-06-08,18.989328384399414,19.302520730229524,18.618443409805494,18.80800743077096,347175
2020-06-09,18.46184539794922,18.68437634988131,18.264040107342915,18.680255701080146,213975
2020-06-10,17.61705780029297,18.486578724553844,17.596452779224677,18.38355538773191,333675
2020-06-11,15.9068603515625,17.33683008930778,15.86152966943409,16.908250702383828,422550
2020-06-12,16.347803115844727,16.7022037676989,15.531854303262671,16.187087158091998,416025
2020-06-15,16.628023147583008,16.813466501528392,15.754383657679996,15.754383657679996,314550
2020-06-16,16.994787216186523,17.55523432436825,16.726925607700895,17.398639068923163,245250
2020-06-17,16.574453353881836,17.04423918691304,16.50439524476455,17.04423918691304,182700
2020-06-18,16.351924896240234,16.619786612865866,16.046975559307352,16.38901428506688,430200
2020-06-19,15.725536346435547,16.541485021469246,15.65135935493421,16.541485021469246,711900
2020-06-22,15.948071479797363,16.018127832579797,15.362896758517401,15.663725418830877,377775
2020-06-23,15.960433959960938,16.236536961914574,15.8368056181519,16.236536961914574,382275
2020-06-24,15.601912498474121,15.832684811392635,15.296961412685448,15.787354125091664,354600
2020-06-25,16.07993507385254,16.096419435523458,15.412342301181083,15.55245318556888,466200
2020-06-26,16.154115676879883,16.290107712042587,15.8203183313125,15.981036030275789,686250
2020-06-29,16.636262893676758,16.8711575259887,16.108781017282958,16.454941993458068,317475
2020-06-30,17.085453033447266,17.122542420854774,16.49615763312275,16.615665326907912,362925
2020-07-01,16.780502319335938,17.22144367057435,16.747533584698086,17.1019359866803,334575
2020-07-02,16.92885398864746,17.509906192272208,16.891764609416658,17.147264309342912,179325
2020-07-06,17.45633888244629,17.571724151385098,17.064847085052243,17.32446747720303,312300
2020-07-07,17.02775764465332,17.353311936042346,16.35192162858593,17.20907859679579,392625
2020-07-08,17.048364639282227,17.254411280116024,16.846436879782775,17.036000921202188,279450
2020-07-09,16.755779266357422,17.07309233349963,16.65687481553491,17.07309233349963,406350
2020-07-10,17.180234909057617,17.266775633242975,16.669237169513714,16.82995489934967,483750
2020-07-13,17.237924575805664,17.485182987220508,17.081329291477974,17.14314433646144,344700
2020-07-14,17.728321075439453,17.736562375003363,17.02775932544988,17.254410980130334,307350
2020-07-15,18.5895938873291,18.676132815540388,18.01266062517885,18.202224613430364,320625
2020-07-16,18.40415382385254,18.65553289287554,18.04563079553778,18.27640484888489,249300
2020-07-17,18.3835506439209,18.733830606134767,18.23931553366221,18.412396958565004,322650
2020-07-20,18.066234588623047,18.358821900678596,17.897275593737522,18.358821900678596,159300
2020-07-21,18.523666381835938,18.626689718847942,18.173386328587306,18.268168364564602,401400
2020-07-22,18.416519165039062,18.70910652270156,18.235198194432666,18.482453098794537,531225
2020-07-23,20.007205963134766,20.51820370273755,18.873945859700132,18.956364165370523,702900
2020-07-24,19.98659896850586,20.357485728651216,19.619834626477854,19.780550571922976,773550
2020-07-27,20.225616455078125,20.258583423846115,19.327249313086902,19.949513449282957,423675
2020-07-28,19.957754135131836,20.415179876371692,19.883577131297205,19.978359153172445,321975
2020-07-29,20.048419952392578,20.29979733748294,19.821766472209795,19.949517258683606,283275
2020-07-30,19.970117568969727,20.060777171130344,19.623956454151855,19.739343492424478,313650
2020-07-31,19.607471466064453,19.7846717674717,19.244827796043765,19.77230805092192,307350
2020-08-03,20.03605079650879,20.122591514289233,19.764068462586106,19.764068462586106,297900
2020-08-04,19.842363357543945,20.13495066786403,19.628073686213966,19.91654034740598,154800
2020-08-05,19.994842529296875,20.097867623500942,19.652805583209005,20.085503904788716,282375
2020-08-06,19.850189208984375,19.99070735170966,19.73860262842473,19.924580853903045,136575
2020-08-07,20.230419158935547,20.251083805260144,19.81713155335502,19.854326497829582,188550
2020-08-10,20.610641479492188,21.015663913566954,20.032038508995964,20.2510826837234,491625
2020-08-11,20.775957107543945,21.044593950718344,20.594111420402427,20.895810632065174,270225
2020-08-12,20.904071807861328,21.172708599980048,20.796617800468532,21.077654086936963,290025
2020-08-13,20.862741470336914,21.03632195224505,20.771817769553824,20.908201547091974,226800
2020-08-14,20.846214294433594,20.94127059052427,20.676766345789808,20.74289285038265,123750
2020-08-17,20.875137329101562,21.073515005032625,20.767681572214684,20.866872183816543,146250
2020-08-18,20.540380477905273,20.974332665268328,20.507318112885596,20.755290284625378,194175
2020-08-19,20.62303924560547,20.933003576388035,20.503185732526926,20.56104531526682,152100
2020-08-20,20.42052459716797,20.623036658628028,20.069231023559638,20.36266502168605,111600
2020-08-21,20.81728172302246,20.842078937228777,20.271741236846882,20.342002079674216,262125
2020-08-24,20.65196990966797,21.114851912057834,20.47838938047639,20.92060673854681,263925
2020-08-25,20.366802215576172,20.833816819732718,20.242816115961027,20.833816819732718,185625
2020-08-26,20.333736419677734,20.482519714138757,20.218015488329126,20.375065703795833,384300
2020-08-27,20.242813110351562,20.45772290898749,20.184953530334386,20.424658771574695,263475
2020-08-28,20.408132553100586,20.556915880267717,20.29241159631376,20.31720881750828,204300
2020-08-31,19.970048904418945,20.54451760053487,19.970048904418945,20.412266337537883,306225
2020-09-01,20.45772361755371,20.569311981322407,19.908052267441896,19.908052267441896,183150
2020-09-02,20.45772361755371,20.552779912043412,20.218016594374188,20.474255686832706,277200
2020-09-03,19.941118240356445,20.44946216970194,19.85019450332623,20.416399798798764,189000
2020-09-04,20.41639518737793,20.569311057017366,20.015505384244026,20.189085896144398,269550
2020-09-08,20.366802215576172,20.813152174190684,20.052703505338787,20.30894262696813,315450
2020-09-09,20.49078941345215,20.651970450820773,20.238682874513227,20.544514652271342,243000
2020-09-10,19.961776733398438,20.668498217566782,19.88325074455123,20.532112654066875,219600
2020-09-11,20.147762298583984,20.32960799325413,19.965914830276702,20.114698155089677,173475
2020-09-14,20.503183364868164,20.55277779395728,20.238679151847318,20.280008433967144,285300
2020-09-15,20.453590393066406,20.792486273866743,20.304807095198473,20.656100697336065,242100
2020-09-16,20.788352966308594,21.073520057004675,20.50731667560898,20.66023254185843,240300
2020-09-17,21.019790649414062,21.13964413925881,20.503181757951705,20.598238035195347,239625
2020-09-18,21.06525230407715,21.40414813099564,20.916469029864622,21.180973219676847,505125
2020-09-21,20.048568725585938,20.817284232277064,19.75513469316876,20.67263350303168,394875
2020-09-22,20.53211212158203,20.57757397490298,19.965908788981892,20.139489282074955,352575
2020-09-23,20.17668914794922,21.482676510723795,20.13535986143432,20.639571126550674,430875
2020-09-24,20.01963996887207,20.527983834460077,19.742737991489957,20.094031624301756,184275
2020-09-25,20.007238388061523,20.077495682165207,19.540222127573774,19.8791179726098,179550
2020-09-28,20.804885864257812,20.937138878890654,20.271744778850053,20.271744778850053,243225
2020-09-29,20.780080795288086,21.04871752357985,20.722221231767882,20.804878004459077,205650
2020-09-30,20.887537002563477,21.27189644611893,20.75528579743991,20.78421558228227,303525
2020-10-01,21.085920333862305,21.102450629008462,20.685030524742054,20.986731468438084,194850
